Vertex	Adjacent vertexes 
4215223338	3915870760,1615741178
4215223339	1615741196,176537728
4215227558	425236292,1414782274
4215227568	1615744139,425227845
4215236684	5636636371,1783135973
4216974004	459485172,459485138
4218793794	1184688102,1184688449
4219867422	419750587
4223352631	1412972197
4225721971	241865139,241865138
4227724859	3614121216
4227738493	510584797,6782578305
4227738499	513553941,4227738502
4227738502	4227738499,1094896455
4227738515	2689453872,498736723
4227738516	1094896455,498736723
4227738529	498736724,412404339
4227738533	6785020853,513553941
4227795340	3709700401
4227795341	2283737864
4227795359	490521133
4227795361	2530513577,490521133
4227795364	2283197905,2283192522
4227831575	1626670892,1626670896
4227831792	1626671129,1626671121
4227831793	3259697495,2749098286
4227831800	1626671373,1626671409
4227831801	2283319416,2283319414
4227831803	2320345528,2283319418
4227831804	490519884,1050958019
4227831806	1626671628,1624111034
4227831807	2320345541,2283239760
4227831812	1626671675,419750585
4227831814	2338820565,2338820563
4227831824	2422534569,2422534568
4227831830	2583604866,2583604865
4227831839	2630877377,490519883
4227831841	2283197903,2244086464
4227855066	4061456531,6742265026
4227855067	181287735,2873850936
4227855068	181290019,181287735
4227870390	643529410,1456471496
4227870403	1958396283,1150469564
4228149842	1937624561
4229402299	1105880108
4229402300	419751367,419751385
4229409844	490521052
4229604473	414568003,2358843117
4229624429	5853358084
4229624431	2283239628
4229624433	795685019,1110694703
4229779502	1647964424,4247857511,1130816396
4229995764	436074100,436074099
4231281357	413568743
4231281363	413568740
4235650877	4235650878,622877462
4235650878	4235650877,882696090
4236066527	1603118411,4236066528
4236066528	4236066527,4236066530
4236066530	4236066528,4236066534
4236066534	4236066530,4236066539
4236066539	4236066534
4237863943	3707817247,3127709227,2630877376
4238800928	2961527493,4238800954
4238800954	4238800928,2951035707
4241142316	2283123690,2283123693
4241142322	490519883
4241293672	2309464446,2722727897
4241307722	490521135,2283192522
4241324694	1626671712,4241324716
4241324716	4241324694,5160697446
4241417509	490519882
4241479068	1626671919
4241680452	2283239644
4241774419	4241142322
4243906366	5637153561,802039485,5978085670
4245546421	414414109,2893178375
4245895538	516134345,412472941
4246483995	2442167330
4246484001	3076198936,2442167343
4246484002	5556543078,2442167353
4246484018	4384926169,3468971930
4246484023	3755408813,2442167423
4246484030	2469929179,2439051152
4246484036	879368462,2469929182
4247760045	1972014976
4247857510	4247857511,1130816394
4247857511	4247857510,192127254,4229779502
4247923018	4247923019,2318135316
4247923019	436068978,4247923018
4247923021	1958396287
4247933471	4578574989,1937621839
4247935489	1110694702
4247952914	2473090069,1624110971
4248321485	436074094,1132373454
4248321735	1133468950,4996430894
4248321745	1624110297,4996430889
4252121998	4069909216,4069909198
4252129620	4078419719,499984691
4253823900	1629645600,410873828
4261961025	1070932357,1070932353
4262029139	541394104,2688580007
4262029176	411726841,411726840
4262082687	181287316
4262333159	1274542606,2874205510
4264227987	1152613236,4344834703
4266758914	2126776920
4267678481	3734062299,3734062307
4267846390	425233239,944737921
4268057432	3076769443,231270567
4268057447	825490086,231270572
4268057481	5639835553,2703678829
4268057483	5619052783,2703678832
4269295355	424892031,1124807642
4269452971	5800310615
4269452983	3651082377
4271034189	175266136
4271034190	175432817
4271034191	6734496376
4271034196	175258868
4271034197	175432805
4271034201	175432810
4271034202	175060077
4271138296	4271138297,4281424150
4271138297	3900232896,4271138296
4271632521	4271632544,442593742
4271632544	442593743,4271632521
4271714952	2951036354,442593757
4271714955	836605817,4271714957
4271714957	4271714955,4271714958
4271714958	4271714957,442593758
4271975656	4271975657,231270627
4271975657	4271975658,4271975656
4271975658	4620732805,4271975657
4273283184	4273283185
4273283185	2328204169
4273283540	2283239673
4273283542	4273283540
4273345084	1626670896,2748931086
4273346827	4273346828
4273346828	1626671160
4273749236	220961855,660962002
4275907989	427524027,2045030974
4275929858	2357316556,6763084617
4277813153	176545267,176545265
4281424121	877798879,4281424148
4281424148	4281424121,411727403
4281424150	4271138296,4365173164
4281424151	772960106,3900232897
4281424152	3900232898,411726875
4281424154	446166011,411726869
4281424155	3900232903,411726867
4281444134	638894576,643270796
4289908352	646933391,2419474633
4289908356	2312265721,2419474632
4290527737	1984042353
4292112533	220435748,220435747
4295868274	446159803
4295868275	446159804
4297383717	231270574,5610751658
4297383757	4297383758
4297383758	4014513040,6433601020,4297383774,4297383757
4297383774	4297383758
4297383781	4014513040
4297959151	176188569,895841075
4301055760	4301055769,3843111493
4301055769	4301055770,4301055760
4301055770	6659118296,4301055769
4301536711	852703018,410850308
4301536713	3708911685,3708911684
4303830516	421328838
4304332558	1024770651,1024774263
4305600388	434296614,1675437382
4305601089	3562962096,241895687
4308440806	5897103060
4312159077	4312159081,4312159078
4312159078	4312159077,803386687
4312159081	5415696690,4312159077
4313830205	1615665648,1614401141
4313886345	1153885770,449613363
4314655451	1628030621,854407116
4315326799	411283086,4315326801
4315326801	4315326799,411283087
4315326802	2046596640
4315326803	421262969
4315330371	430579970,220961840
4315330374	220961843,4078134064
4315334782	803415479
4319033323	179428591
4320773539	708972344,6536430918
4321064765	5722059324,5722059321
4321064766	4321064767
4321064767	5637153580
4321064768	4321064774
4321064770	5637153556,5035955744
4321064774	4321064775
4321064775	5636635517
4321064777	4321064778
4321064778	5636635478
4321064779	4375138132
4321064780	3498419458
4321064781	5185397676
4321064782	5045186302
4321064783	1410306044,4321693014
4321095909	3498419459
4321693014	4321064783,3498419472
4322664944	3498419467
4322664947	4322814012,6559303886
4322675288	3498419461,4432180936
4322677592	4432180939,3498419467
4322814012	3498419472,4322664947
4322814017	6559303886,4353559529
4323708845	3498419471
4324716097	412457836
4324716113	4441527053,412457842
4324862710	827611578,4331938146
4325019653	3923909095
4325019657	4325019653
4325027165	2362778144
4325027166	490519882
4325027167	2283239768
4325027169	2415635365
4331938146	4324862710,854358493
4333483566	4333483570,708972112
4333483570	6536430916,4333483566
4333490215	2469929167,5716926306
4336504221	5716926234,5716926239,5716925520
4339488493	4446286601,4339506618
4339505716	1099569516,430659326
4339506618	4339488493,1099570153
4339506643	3921185414,4347214575
4339531696	6745435342,4446286600
4339531702	430659335,1099569599
4340655621	3919148026,5556369675
4342188113	943787094,4973961461,5052829945
4344001594	3923909098
4344834703	4264227987,6004971689
4346492397	531236239,868556429
4346873245	930171015,492432642
4346893827	2148632647,2148632646
4346893831	2148632647,2599265516
4346893835	1140352500,515963040
4346903982	598701750,598625521
4346903984	212633262,825446008
4346907692	212633264,3081234529
4346907709	411666147,457543072
4346949746	957051559
4346949748	4843585123
4346949759	1271727500,598701740
4346949770	412486513,1263024089
4346949771	212619425
4346949774	1263024089,806279559
4346949778	780943748,212617843
4346950693	413554877
4346950694	413554877,176201780
4346966253	2315711621,176132465
4346966260	806753892
4346991800	4346991803,6745320703
4346991803	4346991800,430659311
4346991885	3921184979,430659347,4347781479
4346991886	4346991938
4346991938	4348267888,4346991886,4347781479
4346991947	430659338,4446278413
4346991977	1099569512,4346991980
4346991980	4346991977,1099569659
4346992914	915445228,409773016
4346992920	944915174,1362575233
4346992936	937531971,1779018322
4346992951	494252655
4347088679	176602996,2324428082
4347088685	176567986
4347088996	1776170235,176537737
4347089004	4897540902,1954427987
4347089006	176537738,176537737
4347134438	1954427944,192237698
4347134449	3915870763
4347134454	4344001594
4347134460	192255678
4347134462	4347134460
4347134464	192237692,1954428002
4347134467	1410306026,1410306044
4347134484	882634097,414402704
4347134488	176530993
4347135495	1783135973,176529951
4347135509	654203847
4347164029	791267460,192192660
4347164030	1262150207
4347164040	513353074,176668360
4347164046	179414096,513352892
4347164048	412262632
4347164050	513352823,418997823
4347164051	418998761,513352816
4347196058	815470720,763952264
4347196060	806240216,230718291
4347196081	1483045608
4347196083	1483045625,1483045621
4347196086	338186616,1483045630
4347196389	1483045635,410983329
4347196405	3605048968
4347196409	186369503
4347196415	971707836
4347196416	4347196415
4347196417	4462885745
4347214575	430659341,4339506643
4347235367	192228507
4347235922	4113481217,5013815313,5013815306
4347235923	4182443998,5013815301
4347247349	6731699626,1472205911
4347247352	4348268086,6731680556
4347247355	6790230467,430659318
4347263746	3015965596,4347263752
4347263750	4347263752,5682519041
4347263751	5682519041
4347263752	4347263750,4347263746
4347297154	974345001,1847975630
4347297156	1623631279,974344999
4347297166	1847975677,981969528
4347297171	430324191,1623633789
4347297172	412184940,981969502
4347297174	412184941,2884909074
4347297176	4347297177,4576983274
4347297177	4576983275,4347297176
4347297178	430312365,4347297179
4347297179	4347297178,412183538
4347297180	4347297181,3629648953
4347297181	412183539,4347297180
4347297185	430336260,999097974
4347297187	412184962,430314363
4347297991	5555680011,412184961
4347297998	430303530,2274860358
4347298015	5555618417,5555618418
4347298016	999097969,430300628
4347298023	430300627,999097968
4347298024	3207737840
4347298025	4575101001,4347298026
4347298026	4347298025,241895609
4347298032	4347298033,825443116
4347298033	176169911,4347298032
4347321623	1876043920,1991842928
4347321628	4347321633,931540544
4347321633	176169927,4347321628
4347321646	850625975,176176308
4347321652	176147433
4347764965	4347764974,1362307996
4347764967	1362307996,4347764969
4347764969	4347764967,412404306
4347764971	412404306,412404305
4347764974	1193026988,4347764965
4347764984	412404305,1097883892
4347781479	4346991938,4346991885
4348267861	430659331,6745435353
4348267879	6745435334,430659335
4348267888	4703632941,4346991938
4348268062	4446278408,6731680555
4348268086	4347247352,430659298
4351553126	4352389398
